"find_number","material_category","material","feature_number","start_date","end_date","level_1_of_the_functional_classification","level_2_of_the_functional_classification","minimum_level_height","maximum_level_height","avg_level_height","material_simplified"
"NZR2.00519MTL001","MTL","metal: copper","999","1702","1780","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00519MTL002","MTL","metal: copper","999","1823","1823","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00519MTL003","MTL","metal: copper","999","1606","1627","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00519MTL004","MTL","metal: copper","999","1822","1822","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00519MTL005","MTL","metal: copper","999","1827","1827","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00519MTL006","MTL","metal: copper","999","1826","1826","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00519MTL007","MTL","metal: copper","999","1791","1792","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00519MTL008","MTL","metal: copper","999","1821","1821","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00519MTL009","MTL","metal: copper","999","1832","1832","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00519MTL010","MTL","metal: copper","999","1823","1823","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00519MTL012","MTL","metal: copper","999","1822","1822","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00519MTL013","MTL","metal: copper","999","1837","1837","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00519MTL014","MTL","metal: copper","999","1826","1826","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00519MTL015","MTL","metal: copper","999","1611","1615","Communication & Exchange","Exchange, financial: monetary. Coin, outside Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00519MTL016","MTL","metal: copper","999","1821","1821","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00519MTL017","MTL","metal: copper","999","1767","1767","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00519MTL018","MTL","metal: copper","999","1827","1827","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00519MTL019","MTL","metal: copper","999","1828","1828","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00519MTL021","MTL","metal: copper","999","1808","1808","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00519MTL024","MTL","metal: copper","999","1828","1828","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00519MTL027","MTL","metal: copper","999","1748","1748","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00519MTL028","MTL","metal: copper","999","1827","1827","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00519MTL029","MTL","metal: copper","999","1823","1823","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00519MTL030","MTL","metal: copper","999","1821","1829","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00519MTL031","MTL","metal: copper","999","1830","1830","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00519MTL032","MTL","metal: copper","999","1832","1832","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00519MTL033","MTL","metal: copper","999","1821","1828","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00519MTL034","MTL","metal: copper","999","1827","1827","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00519MTL036","MTL","metal: copper","999","1827","1827","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00519MTL037","MTL","metal: copper","999","1821","1821","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00519MTL038","MTL","metal: copper","999","1823","1823","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00519MTL040","MTL","metal: copper","999","1822","1822","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00519MTL042","MTL","metal: copper","999","1768","1768","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00519MTL269","MTL","metal: copper","999","1600","1900","Interiors & Accessories","Sanitary: fixed",NULL,NULL,NULL,"metal: copper"
"NZR2.00519MTL346","MTL","metal: copper","999","1960","2000","Does not belong to River-context",NULL,NULL,NULL,NULL,"metal: copper"
"NZR2.00519MTL351","MTL","metal: copper","999","1900","2000","Buildings & Structures","Fixtures for water or gas",NULL,NULL,NULL,"metal: copper"
"NZR2.00519MTL353","MTL","metal: copper","999","1900","2000","Buildings & Structures","Fixtures for water or gas",NULL,NULL,NULL,"metal: copper"
"NZR2.00520MTL001","MTL","metal: copper","999","1758","1758","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00520MTL002","MTL","metal: copper","999","1832","1832","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00520MTL004","MTL","metal: copper","999","1822","1822","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00520MTL005","MTL","metal: copper","999","1824","1824","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00520MTL006","MTL","metal: copper","999","1767","1767","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00520MTL007","MTL","metal: copper","999","1826","1826","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00520MTL008","MTL","metal: copper","999","1832","1832","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00520MTL009","MTL","metal: copper","999","1827","1827","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00520MTL010","MTL","metal: copper","999","1825","1825","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00520MTL012","MTL","metal: copper","999","1626","1629","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00520MTL013","MTL","metal: copper","999","1826","1826","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00520MTL015","MTL","metal: copper","999","1578","1579","Communication & Exchange","Exchange, financial: monetary. Coin, Western Europe 1200-1588",NULL,NULL,NULL,"metal: copper"
"NZR2.00520MTL017","MTL","metal: copper","999","1841","1841","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00520MTL019","MTL","metal: copper","999","1686","1689","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00520MTL020","MTL","metal: copper","999","1823","1823","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00520MTL021","MTL","metal: copper","999","1821","1821","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00520MTL023","MTL","metal: copper","999","1826","1826","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00520MTL024","MTL","metal: copper","999","1832","1832","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00520MTL026","MTL","metal: copper","999","1822","1822","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00520MTL027","MTL","metal: copper","999","1827","1827","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00520MTL028","MTL","metal: copper","999","1827","1827","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00520MTL304","MTL","metal: copper","999","1960","2000","Does not belong to River-context",NULL,NULL,NULL,NULL,"metal: copper"
"NZR2.00521MTL001","MTL","metal: copper","999","1826","1826","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00521MTL003","MTL","metal: copper","999","1750","1850","Personal Artefacts & Clothing","Garment fastener",NULL,NULL,NULL,"metal: copper"
"NZR2.00521MTL005","MTL","metal: copper","999","1837","1837","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00521MTL007","MTL","metal: copper","999","1604","1627","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00521MTL008","MTL","metal: copper","999","1821","1821","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00521MTL010","MTL","metal: copper","999","1822","1822","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00521MTL011","MTL","metal: copper","999","1826","1826","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00521MTL012","MTL","metal: copper","999","1823","1823","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00521MTL013","MTL","metal: copper","999","1764","1764","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00521MTL014","MTL","metal: copper","999","1659","1659","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00521MTL016","MTL","metal: copper","999","1697","1697","Communication & Exchange","Exchange, financial: monetary. Coin, outside Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00521MTL018","MTL","metal: copper","999","1823","1823","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00521MTL019","MTL","metal: copper","999","1827","1827","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00521MTL021","MTL","metal: copper","999","1763","1763","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00521MTL022","MTL","metal: copper","999","1823","1823","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00521MTL023","MTL","metal: copper","999","1662","1694","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00521MTL024","MTL","metal: copper","999","1841","1841","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00521MTL082","MTL","metal: copper","999","1831","1831","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00521MTL179","MTL","metal: copper","999","1914","1937","Buildings & Structures","Fixtures, electrical",NULL,NULL,NULL,"metal: copper"
"NZR2.00521MTL226","MTL","metal: copper","999","1900","1937","Buildings & Structures","Fixtures, electrical",NULL,NULL,NULL,"metal: copper"
"NZR2.00521MTL227","MTL","metal: copper","999","1900","1937","Buildings & Structures","Fixtures, electrical",NULL,NULL,NULL,"metal: copper"
"NZR2.00522MTL001","MTL","metal: copper","999","1832","1832","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00522MTL002","MTL","metal: copper","999","1821","1821","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00522MTL007","MTL","metal: copper","999","1783","1783","Communication & Exchange","Exchange, financial: monetary. Coin, outside Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00522MTL008","MTL","metal: copper","999","1766","1766","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00522MTL009","MTL","metal: copper","999","1628","1628","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00522MTL010","MTL","metal: copper","999","1619","1635","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00522MTL012","MTL","metal: copper","999","1821","1828","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00522MTL013","MTL","metal: copper","999","1819","1877","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00522MTL014","MTL","metal: copper","999","1845","1845","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00522MTL015","MTL","metal: copper","999","1821","1821","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00522MTL016","MTL","metal: copper","999","1821","1828","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00522MTL017","MTL","metal: copper","999","1821","1829","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00522MTL018","MTL","metal: copper","999","1826","1826","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00522MTL019","MTL","metal: copper","999","1827","1827","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00522MTL020","MTL","metal: copper","999","1666","1666","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00522MTL021","MTL","metal: copper","999","1660","1660","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00522MTL022","MTL","metal: copper","999","1600","1604","Communication & Exchange","Exchange, financial: monetary. Coin, outside Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00522MTL023","MTL","metal: copper","999","1822","1822","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00522MTL024","MTL","metal: copper","999","1832","1832","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00522MTL290","MTL","metal: copper","999","1900","2000","Buildings & Structures","Fixtures for water or gas",NULL,NULL,NULL,"metal: copper"
"NZR2.00523MTL002","MTL","metal: copper","999","1620","1648","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00523MTL003","MTL","metal: copper","999","1574","1579","Communication & Exchange","Exchange, financial: monetary. Coin, Western Europe 1200-1588",NULL,NULL,NULL,"metal: copper"
"NZR2.00523MTL004","MTL","metal: copper","999","1828","1828","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00523MTL005","MTL","metal: copper","999","1823","1823","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00523MTL006","MTL","metal: copper","999","1819","1819","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00523MTL008","MTL","metal: copper","999","1832","1832","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00523MTL009","MTL","metal: copper","999","1861","1861","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00523MTL012","MTL","metal: copper","999","1637","1637","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00523MTL013","MTL","metal: copper","999","1827","1827","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00523MTL015","MTL","metal: copper","999","1595","1595","Communication & Exchange","Exchange, profane: remembrance- or history token (copper alloy)",NULL,NULL,NULL,"metal: copper"
"NZR2.00523MTL018","MTL","metal: copper","999","1628","1628","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00523MTL019","MTL","metal: copper","999","1788","1788","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00523MTL021","MTL","metal: copper","999","1640","1649","Communication & Exchange","Exchange, financial: monetary. Coin, outside Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00523MTL022","MTL","metal: copper","999","1821","1821","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00523MTL023","MTL","metal: copper","999","1837","1837","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00523MTL025","MTL","metal: copper","999","1702","1702","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00523MTL026","MTL","metal: copper","999","1819","1877","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00523MTL027","MTL","metal: copper","999","1833","1865","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00523MTL029","MTL","metal: copper","999","1688","1688","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00523MTL033","MTL","metal: copper","999","1821","1829","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00523MTL034","MTL","metal: copper","999","1792","1792","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00523MTL035","MTL","metal: copper","999","1604","1605","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00523MTL064","MTL","metal: copper","999","1800","1900","Personal Artefacts & Clothing","Garment fastener",NULL,NULL,NULL,"metal: copper"
"NZR2.00524MTL001","MTL","metal: copper","999","1820","1829","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00524MTL002","MTL","metal: copper","999","1692","1692","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00524MTL003","MTL","metal: copper","999","1826","1826","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00524MTL004","MTL","metal: copper","999","1636","1650","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00524MTL008","MTL","metal: copper","999","1600","1700","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00524MTL009","MTL","metal: copper","999","1781","1781","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00524MTL010","MTL","metal: copper","999","1671","1671","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00524MTL011","MTL","metal: copper","999","1690","1690","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00524MTL012","MTL","metal: copper","999","1500","1600","Communication & Exchange","Exchange, financial: monetary. Coin, Western Europe 1200-1588",NULL,NULL,NULL,"metal: copper"
"NZR2.00524MTL013","MTL","metal: copper","999","1837","1837","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00524MTL228","MTL","metal: copper","999","1819","1819","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00525MTL001","MTL","metal: copper","999","1574","1579","Communication & Exchange","Exchange, financial: monetary. Coin, Western Europe 1200-1588",NULL,NULL,NULL,"metal: copper"
"NZR2.00525MTL002","MTL","metal: copper","999","1792","1796","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00525MTL003","MTL","metal: copper","999","1823","1823","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00525MTL004","MTL","metal: copper","999","1739","1739","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00525MTL005","MTL","metal: copper","999","1823","1823","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00525MTL006","MTL","metal: copper","999","1875","1875","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00525MTL009","MTL","metal: copper","999","1837","1837","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00525MTL010","MTL","metal: copper","999","1819","1877","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00525MTL011","MTL","metal: copper","999","1823","1823","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00525MTL013","MTL","metal: copper","999","1829","1829","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00525MTL014","MTL","metal: copper","999","1702","1702","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00525MTL017","MTL","metal: copper","999","1821","1821","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00525MTL021","MTL","metal: copper","999","1822","1822","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00525MTL022","MTL","metal: copper","999","1837","1837","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00525MTL023","MTL","metal: copper","999","1695","1695","Communication & Exchange","Exchange, financial: monetary. Coin, outside Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00525MTL024","MTL","metal: copper","999","1826","1826","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00525MTL025","MTL","metal: copper","999","1620","1627","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00525MTL026","MTL","metal: copper","999","1702","1702","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00525MTL027","MTL","metal: copper","999","1826","1826","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00525MTL028","MTL","metal: copper","999","1664","1664","Communication & Exchange","Exchange, financial: monetary. Coin, outside Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
"NZR2.00525MTL030","MTL","metal: copper","999","1837","1837","Communication & Exchange","Exchange, financial: monetary. Coin, worldwide 1815-2005",NULL,NULL,NULL,"metal: copper"
"NZR2.00525MTL035","MTL","metal: copper","999","1715","1795","Communication & Exchange","Exchange, profane: jeton",NULL,NULL,NULL,"metal: copper"
"NZR2.00525MTL036","MTL","metal: copper","999","1600","1700","Communication & Exchange","Exchange, financial: monetary. Coin, Northern and Southern Netherlands 1588-1815",NULL,NULL,NULL,"metal: copper"
